-641865.0887282565 -1007377.5599213764
-641844.4511869848 -1007371.2099086642
-641823.8136457056 -1007368.0349023268
-641802.3823528439 -1007372.0036602616
-641788.094824262 -1007379.1474245414
-641778.5698052198 -1007391.0536983609
-641765.8697798178 -1007402.959972173
-641746.8197417185 -1007410.8974880502
-641723.8009456843 -1007418.8350039274
-641700.7821496353 -1007425.1850166172
-641677.7633536085 -1007431.5350293219
-641649.9820480421 -1007437.0912904292
-641626.963252008 -1007445.8225578889
-641605.5319591388 -1007451.3788190112
-641584.8944178596 -1007457.728831701
-641567.4318829402 -1007448.9975642487
-641557.1131123081 -1007435.5037872642
-641542.8255837336 -1007425.9787682146
-641528.5380551517 -1007428.360022977
-641522.188042447 -1007441.0600483641
-641514.2505265698 -1007456.9350801259
-641500.7567495927 -1007464.8725960031
-641486.4692210183 -1007475.9851182252
-641470.5941892639 -1007488.6851436272
-641447.5753932297 -1007494.2414047346
-641429.3191067204 -1007497.4164110869
-641403.9190559164 -1007498.2101626769
-641378.5190051123 -1007496.622659497
-641354.7064574882 -1007492.6539015621
-641329.3064066917 -1007488.6851436272
-641304.7001074776 -1007482.335130915
-641280.8875598535 -1007472.0163602903
-641258.6625154018 -1007459.3163348883
-641234.8499677777 -1007445.0288063139
-641211.8311717361 -1007431.5350293219
-641188.812375702 -1007417.2475007474
-641164.9998280779 -1007408.5162332803
-641141.1872804537 -1007394.2287047133
-641118.1684844196 -1007383.9099340662
-641093.5621852055 -1007375.9724181965
-641084.8309177384 -1007362.4786412045
-641080.0684082061 -1007348.3498629555
-641072.1308923364 -1007337.237340726
-641053.874605827 -1007332.4748312011
-641034.0308161303 -1007337.237340726
-641014.1870264485 -1007346.7623597682
-640995.9307399392 -1007353.9061240703
-640976.0869502425 -1007355.4936272427
-640960.2119184956 -1007363.4311431125
-640941.9556319937 -1007365.8123978823
-640922.1118423045 -1007365.0186462924
-640903.8555557877 -1007367.3999010473
-640888.7742756307 -1007365.8123978823
-640875.2804986387 -1007357.8748820052
-640860.1992184669 -1007349.9373661205
-640845.9116898999 -1007348.3498629555
-640835.5929192603 -1007357.8748820052
-640830.0366581529 -1007371.3686589822
-640819.4897788912 -1007385.9520645216
-640810.1928684637 -1007411.8499899581
-640799.0803462341 -1007427.725021705
-640787.967824012 -1007442.8063018695
-640777.6490533724 -1007452.3313209191
-640762.5677732155 -1007459.4750852063
-640747.486493051 -1007461.0625883788
-640722.0864422545 -1007457.0938304439
-640704.6239073277 -1007449.1563145667
-640691.9238819256 -1007440.425047107
-640686.3676208034 -1007431.6937796399
-640686.8395812139 -1007416.1619918197
-640689.3838768452 -1007406.5186251178
-640690.9713800177 -1007395.8029786944
-640681.446360968 -1007381.1185743213
-640674.6994724721 -1007374.3716858253
-640673.9057208821 -1007366.0372941568
-640675.0963482708 -1007355.3216477334
-640677.0807272419 -1007336.668485418
-640679.4619820043 -1007319.3250132352
-640679.8588577956 -1007304.6406088695
-640680.2557335868 -1007292.7343350574
-640679.0651062056 -1007280.0343096554
-640676.286975652 -1007270.5092905983
-640668.7463355735 -1007262.1748989299
-640659.2213165238 -1007258.6030167863
-640648.505670093 -1007258.206140995
-640636.599396281 -1007257.8092651963
-640621.9149919078 -1007258.6030167863
-640607.6274633259 -1007258.6030167863
-640597.7055684924 -1007258.6030167863
-640588.1805494353 -1007258.999892585
-640574.6867724434 -1007259.7936441749
-640561.9867470413 -1007260.1905199662
-640546.1117152944 -1007260.9842715561
-640534.6023172811 -1007262.1748989299
-640518.3304097429 -1007264.5561536998
-640506.8210117221 -1007265.3499052897
-640493.3272347301 -1007261.3811473474
-640479.8334577382 -1007255.0311346501
-640463.9584259912 -1007247.4904945716
-640448.4802700356 -1007241.5373576581
-640433.3989898786 -1007234.7904691696
-640417.127082333 -1007227.6467048824
-640400.8551747799 -1007221.6935679764
-640386.9645220041 -1007214.1529278904
-640375.4551239908 -1007209.7872941643
-640359.1832164451 -1007203.0404056683
-640346.8800668418 -1007197.4841445535
-640334.1800414398 -1007191.1341318563
-640319.8925128654 -1007185.5778707415
-640307.5893632546 -1007181.2122370154
-640294.88933786 -1007175.2591001019
-640282.983064048 -1007170.8934663683
-640270.283038646 -1007164.9403294697
-640261.5517711788 -1007162.5590746999
-640253.2173795104 -1007157.7965651825
-640252.0267521217 -1007151.4465524778
-640252.4236279204 -1007143.667786926
-640253.2173795104 -1007134.9365194589
-640253.2173795104 -1007123.8239972368
-640252.8205037117 -1007109.9333444536
-640248.8517457843 -1007101.5989527851
-640243.2954846695 -1007092.4708095193
-640236.1517203748 -1007085.7239210382
-640228.2142045051 -1007081.7551630959
-640219.8798128366 -1007075.4051503986
-640206.7829116359 -1007071.4363924563
-640193.6860104427 -1007067.0707587302
-640183.7641156092 -1007062.3082492054
-640170.667214416 -1007057.1488638818
-640164.3172017112 -1007050.4019753933
-640159.1578163952 -1007040.0832047537
-640155.1890584603 -1007033.3363162577
-640144.4734120145 -1007027.7800551504
-640134.9483929724 -1007022.6206698194
-640125.8202497214 -1007015.8737813383
-640122.645243369 -1007005.5550106913
-640117.8827338442 -1006994.8393642679
-640114.3108517006 -1006980.551835686
-640108.3577147946 -1006969.4393134639
-640095.6576893926 -1006964.2799281403
-640082.1639124006 -1006962.6924249753
-640067.4795080349 -1006958.723667033
-640051.604476288 -1006954.3580333069
-640037.316947706 -1006952.3736543283
-640030.1731834263 -1006957.1361638606
-640024.616922304 -1006969.0424376726
-640017.4731580243 -1006981.3455872759
-640012.710648492 -1006989.6799789444
-640007.5512631834 -1007003.1737559363
-639999.6137472987 -1007015.0800297484
-639991.6762314215 -1007024.2081730068
-639984.5324671417 -1007033.3363162577
-639976.5949512646 -1007041.6707079262
-639967.0699322075 -1007048.8144722134
-639958.3386647478 -1007054.3707333282
-639949.2105214968 -1007061.1176218241
-639938.0979992673 -1007069.4520134926
-639927.7792286351 -1007073.8176472262
-639914.6823274419 -1007075.8020261824
-639898.807295695 -1007076.9926535711
-639882.5353881493 -1007076.1989019811
-639867.8509837762 -1007073.8176472262
-639851.9759520292 -1007069.4520134926
-639838.0852992386 -1007060.3238702342
-639823.4008948803 -1007052.7832301557
-639806.3352357522 -1007044.8457142785
-639792.0477071702 -1007035.7175710201
-639778.1570543945 -1007026.9863035604
-639762.6788984388 -1007018.6519118845
-639752.3601277992 -1007011.5081476048
-639744.8194877207 -1007003.9675075188
-639743.6288603321 -1006994.8393642679
-639747.2007424757 -1006982.6155898198
-639750.375748828 -1006972.693694964
-639750.375748828 -1006963.5655517206
-639744.8194877207 -1006949.6748989373
-639738.4694750085 -1006939.3561282903
-639731.72258652 -1006929.8311092481
-639724.1819464415 -1006922.2904691696
-639713.0694242194 -1006913.5592017025
-639701.9569019824 -1006909.5904437676
-639685.6849944443 -1006907.2091890052
-639673.3818448335 -1006909.5904437676
-639665.047453165 -1006914.7498290762
-639655.5224341229 -1006920.7029659972
-639649.5692972168 -1006931.4186124206
-639640.4411539584 -1006944.9123894125
-639631.7098864913 -1006951.659277901
-639621.3911158592 -1006954.4374084622
-639607.1035872772 -1006952.8499052897
-639591.8238692284 -1006950.8655263186
-639573.5675827041 -1006948.8811473474
-639557.2956751585 -1006947.6905199587
-639538.6425128654 -1006945.7061410025
-639518.7987231761 -1006943.3248862326
-639499.3518092707 -1006942.1342588589
-639475.9361374527 -1006939.753004089
-639455.2985961735 -1006936.9748735353
-639431.0891727582 -1006934.1967429817
-639412.8328862414 -1006927.052978687
-639392.5922207609 -1006921.8935933784
-639383.0672017038 -1006913.9560775012
-639377.9078163952 -1006901.2560520992
-639375.5265616253 -1006888.5560266972
-639368.7796731368 -1006872.6809949428
-639364.4140394032 -1006862.3622243106
-639355.4843340442 -1006849.0271976367
-639343.9749360308 -1006836.3271722347
-639334.053041175 -1006827.595904775
-639325.3217737153 -1006817.6740099341
-639318.1780094355 -1006809.7364940569
-639307.065487206 -1006805.3708603308
-639297.1435923651 -1006799.4177234173
-639284.4435669631 -1006798.2270960361
-639276.5060510933 -1006790.2895801589
-639269.7591625974 -1006779.5739337355
-639260.631019339 -1006768.4614115134
-639250.7091244906 -1006756.1582619026
-639242.7716086134 -1006748.2207460254
-639232.84971378 -1006742.2676091194
-639222.9278189316 -1006740.2832301557
-639216.5778062344 -1006745.0457396731
-639207.0527871847 -1006755.3645103201
-639198.3215197176 -1006764.0957777798
-639192.7652586028 -1006772.033293657
-639186.5073210895 -1006780.244918406
-639178.874605827 -1006787.9083254039
-639168.9527109861 -1006794.2583380938
-639160.6183193177 -1006798.6239718273
-639157.0464371741 -1006804.9739845321
-639154.6651824117 -1006810.1333698556
-639144.7432875633 -1006822.8333952576
-639139.9807780385 -1006831.167786926
-639136.0120201036 -1006836.7240480334
-639121.3276157305 -1006841.8834333569
-639114.1838514358 -1006847.8365702629
-639105.8494597673 -1006852.2022039816
-639090.7681796178 -1006855.7740861326
-639082.8306637406 -1006860.53659565
-639068.5431351587 -1006864.9022293836
-639062.1931224614 -1006868.4741115272
-639051.4774760231 -1006873.236621052
-639041.5555811897 -1006876.8085031956
-639030.4430589676 -1006881.1741369292
-639018.1399093568 -1006881.1741369292
-639005.0430081636 -1006877.6022547856
-638994.724237524 -1006872.4428694621
-638983.2148395106 -1006868.8709873185
-638973.6898204535 -1006864.5053535923
-638971.7054414898 -1006858.949092485
-638970.1179383099 -1006850.2178250253
-638970.9116898999 -1006841.4865575582
-638971.7054414898 -1006833.9459174797
-638970.9116898999 -1006826.4052774012
-638963.3710498214 -1006817.2771341428
-638953.0522791743 -1006806.1646119133
-638941.542881161 -1006799.814599216
-638932.0178621039 -1006798.2270960361
-638921.6990914792 -1006797.0364686623
-638910.1896934584 -1006796.6395928636
-638901.0615502 -1006798.2270960361
-638888.361524798 -1006801.4021023884
-638878.8365057483 -1006804.1802329496
-638872.486493051 -1006809.7364940569
-638866.9302319363 -1006818.0708857328
-638862.5645982102 -1006825.6115258113
-638854.2302065343 -1006838.3115512133
-638848.2770696282 -1006846.249067083
-638842.3239327222 -1006854.5834587514
-638835.180168435 -1006862.9178504199
-638826.4489009753 -1006869.2678631172
-638816.5270061269 -1006874.8241242394
-638807.0019870847 -1006877.9991305843
-638794.698837474 -1006877.2053789943
-638780.0144331083 -1006872.4428694621
-638769.2987866774 -1006869.2678631172
-638756.5987612754 -1006864.5053535923
-638745.8831148371 -1006859.742844075
-638739.1362263486 -1006855.7740861326
-638736.3580957949 -1006849.0271976367
-638737.5487231687 -1006841.4865575582
-638743.8987358734 -1006833.5490416884
-638750.6456243619 -1006829.1834079549
-638753.423754923 -1006822.4365194589
-638759.7737676278 -1006816.8802583516
-638760.964395009 -1006809.3396182656
-638763.7425255626 -1006801.0052265972
-638763.3456497714 -1006795.8458412811
-638764.1394013539 -1006787.5114496127
-638762.9487739727 -1006780.3676853254
-638760.5675192103 -1006770.4457904771
-638758.1862644404 -1006763.6989019886
-638754.6143822968 -1006757.3488892764
-638749.4549969882 -1006750.6020007879
-638741.9143569022 -1006745.839491263
-638733.976841025 -1006741.4738575295
-638726.8330767453 -1006736.3144722059
-638718.4986850768 -1006730.7582111061
-638712.1486723647 -1006726.3925773725
-638703.0205291212 -1006721.6300678477
-638696.2736406177 -1006715.6769309342
-638689.5267521292 -1006710.9144214168
-638680.0017330721 -1006706.945663482
-638672.8579687923 -1006706.151911892
-638662.1423223615 -1006705.358160302
-638649.4422969595 -1006706.5487876832
-638640.3141537085 -1006706.151911892
-638630.3922588527 -1006705.358160302
-638622.8516187817 -1006700.198774986
-638615.3109787032 -1006692.2612591088
-638607.373462826 -1006683.9268674403
-638598.2453195676 -1006675.1955999732
-638589.1171763018 -1006666.8612083048
-638581.973412022 -1006660.9874465615
-638577.6077782959 -1006654.6374338642
-638567.2890076563 -1006650.2718001232
-638557.3671128154 -1006650.2718001232
-638546.6514663696 -1006646.699917987
-638535.1420683563 -1006643.1280358434
-638527.6014282778 -1006644.3186632246
-638518.0764092207 -1006648.2874211594
-638508.5513901785 -1006652.653054893
-638501.4076258838 -1006657.4155644104
-638493.4701100066 -1006664.5593287051
-638483.5482151732 -1006666.5437076688
-638473.6263203323 -1006668.1312108487
-638461.3231707215 -1006669.3218382299
-638452.9887790531 -1006669.3218382299
-638442.670008421 -1006669.7187140137
-638430.3668588102 -1006667.7343350574
-638424.8105976954 -1006663.3687013239
-638417.6668334082 -1006657.4155644104
-638410.3246312216 -1006652.2561791018
-638404.371494323 -1006646.699917987
-638395.6402268559 -1006639.953029491
-638387.3058351874 -1006636.3811473474
-638377.3839403391 -1006634.3967683837
-638365.8745423257 -1006632.0155136213
-638361.9057843909 -1006624.8717493266
-638361.1120327935 -1006612.6479748785
-638359.5245296285 -1006603.5198316276
-638356.7463990599 -1006592.0104335994
-638355.1588958949 -1006579.707283996
-638352.3807653338 -1006570.9760165289
-638353.1745169163 -1006561.0541216955
-638354.3651443049 -1006550.7353510484
-638356.3495232686 -1006540.4165804237
-638357.9370264485 -1006526.5259276405
-638356.3495232686 -1006515.8102812096
-638351.19013796 -1006505.4915105626
-638340.4744915217 -1006493.9821125492
-638328.5682177097 -1006485.6477208808
-638323.4088323861 -1006479.6945839673
-638315.4713165164 -1006471.3601922989
-638308.7244280279 -1006462.6289248466
-638299.1994089708 -1006455.6835984439
-638287.6900109574 -1006450.921088919
-638276.1806129366 -1006445.3648278192
-638263.480587542 -1006439.8085667044
-638252.3680653125 -1006432.6648024172
-638243.6367978528 -1006419.5679012239
-638233.3180272058 -1006406.8678758219
-638224.1898839474 -1006398.9303599447
-638209.5054795891 -1006390.992844075
-638196.0117025971 -1006384.245955579
-638179.739795059 -1006375.1178123206
-638165.8491422758 -1006365.592793271
-638150.3709863126 -1006355.2740226388
-638137.2740851194 -1006342.9708730206
-638128.9396934509 -1006332.2552265972
-638116.6365438402 -1006323.52395913
-638100.7615120932 -1006312.411436908
-638087.2677351162 -1006301.6957904696
-638078.536467649 -1006294.5520261899
-638069.8052001894 -1006279.4707460254
-638066.2333180457 -1006265.9769690409
-638059.089553751 -1006255.6581984013
-638049.5645347089 -1006249.7050614953
-638034.8801303357 -1006245.3394277692
-638028.1332418472 -1006240.5769182369
-638027.7363660485 -1006231.8456507698
-638026.942614466 -1006221.5268801376
-638020.989477545 -1006209.6206063256
-638015.8300922364 -1006202.8737178296
-638008.6863279417 -1006195.3330777511
